filename,Bi,SBi,Si,NUMBER_OF_REPET,MAX_STEP,RANDSEED,FRAMEFREQ,Side_of_world,currCriterion,noiseInfoProb,epochOfAmbient,epochOfScramblers,SCRAMBLERS_FLIP_EPO,epochOfTrust,AGENTS_FLIP_EPO,phaseStepForAmbient,MAXAMP,minNumOfWaves,maxNumOfWaves,IntMode,minNumOfScramblers,maxNumOfScramblers,SCRAMB_BIAS_MEAN,SCRAMB_BIAS_DISP,epochOfScramblers,ScramblerEuclid,ScramblerMOVEMENT,NumberOfAgents,AgentMOVEMENT,AgentBrownian,networkType,epochOfTrust,symetricConnections,minInitialTrust,maxInitialTrust,maxERRORofSensors,MIN_TRUST,BIASmean_for_typical_agents,BIAS_DISP,MAX_RECUR_LEVEL,ALFA,BETA,GAMA,LENGTH_of_LEARNING,STEPSperSTAT,REAL_REPET,LAST_REP_ST,OpiAmbDif_fin_N,OpiAmbDif_fin_MIN,OpiAmbDif_fin_HAMN,OpiAmbDif_fin_SQMN,OpiAmbDif_fin_MEAN,OpiAmbDif_fin_QUMN,OpiAmbDif_fin_MAX,OpiAmbDif_fin_STDD,OpiAmbDif_fin_MED,SenAmbDif_fin_N,SenAmbDif_fin_MIN,SenAmbDif_fin_HAMN,SenAmbDif_fin_SQMN,SenAmbDif_fin_MEAN,SenAmbDif_fin_QUMN,SenAmbDif_fin_MAX,SenAmbDif_fin_STDD,SenAmbDif_fin_MED,TomRatio_fin_N,TomRatio_fin_MIN,TomRatio_fin_HAMN,TomRatio_fin_SQMN,TomRatio_fin_MEAN,TomRatio_fin_QUMN,TomRatio_fin_MAX,TomRatio_fin_STDD,TomRatio_fin_MED
RTSIsc1.49gRnd0000014035_Ne.4Si50_Cr.0Bi-16.00-20SBi09.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-16.0,9.5,50.0,25,1600,14035,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,9.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-16,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,45.9711,47.8284,48.5104,49.866,96.6584,133.365,47.1648,40000,49.7259,69.4374,70.2107,70.4764,71.0203,99.0994,76.9708,68.9236,40000,0,0.665768,0.678991,0.683612,0.691676,1.03435,0.01109,0.692215
RTSIsc1.49gRnd0000012226_Ne.4Si50_Cr.0Bi-25.00-20SBi00.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-25.0,0.5,50.0,25,1600,12226,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,0.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-25,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.27764,7.59559,9.2548,12.2785,52.8951,65.109,6.69299,40000,0.00048396,5.4304,21.1334,22.6926,25.331,55.8799,126.705,20.2412,40000,0,0.105287,0.355574,0.473515,6.35085,909.605,40.1091,0.361613
RTSIsc1.49gRnd0000010555_Ne.4Si50_Cr.0Bi04.00-20SBi-08.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,4.0,-8.0,50.0,25,1600,10555,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-8,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,4,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,43.0594,45.9793,46.7856,48.173,84.0365,131.745,47.2474,40000,37.6651,64.185,65.5256,65.9389,66.719,90.7978,103.483,65.9402,40000,0,0.680733,0.698025,0.70274,0.710281,1.03857,0.0106561,0.722012
RTSIsc1.49gRnd0000010240_Ne.4Si50_Cr.0Bi-11.00-20SBi-09.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-11.0,-9.5,50.0,25,1600,10240,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-11,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,70.4664,71.9785,72.527,73.5207,111.731,145.139,72.5429,40000,67.5502,91.2222,91.8631,92.0725,92.4847,114.096,76.0785,91.8545,40000,0,0.775731,0.782014,0.784711,0.789123,1.02525,0.00694236,0.797279
RTSIsc1.49gRnd0000013611_Ne.4Si50_Cr.0Bi-40.00-20SBi07.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-40.0,7.5,50.0,25,1600,13611,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,7.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-40,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.256,8.59518,10.028,12.4859,46.8599,55.3377,8.10993,40000,4.22392,20.3371,23.7577,24.8275,26.7747,54.5583,100.476,25.3881,40000,0,0.0752155,0.343778,0.370103,0.409242,1.38565,0.0305025,0.373499
RTSIsc1.49gRnd0000013002_Ne.4Si50_Cr.0Bi-49.00-20SBi04.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-49.0,4.5,50.0,25,1600,13002,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,4.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-49,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.451704,3.45891,4.28477,5.76429,29.6265,14.8678,3.08852,40000,5.28693e-05,0.799241,10.9255,12.7912,15.6014,41.0546,79.7872,11.6063,40000,0,0.0864397,0.452761,1.92134,119.352,22620.9,14241.1,0.334481
RTSIsc1.49gRnd0000010517_Ne.4Si50_Cr.0Bi-34.00-20SBi-08.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-34.0,-8.0,50.0,25,1600,10517,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-8,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-34,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,79.4786,81.0154,81.5674,82.5359,118.39,158.93,83.3076,40000,80.8027,100.022,100.414,100.542,100.793,118.78,50.5876,101.869,40000,0,0.798037,0.805224,0.808177,0.812977,1.01099,0.00778105,0.824998
RTSIsc1.49gRnd0000013039_Ne.4Si50_Cr.0Bi-12.00-20SBi04.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-12.0,4.5,50.0,25,1600,13039,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,4.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-12,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,2.17445,10.1749,11.2395,12.9813,42.7414,42.1883,10.1888,40000,2.70202,24.9599,27.5694,28.1867,29.2383,47.6044,60.3893,27.6769,40000,0,0.099613,0.360296,0.382302,0.416004,2.85805,0.0269041,0.389169
RTSIsc1.49gRnd0000011414_Ne.4Si50_Cr.0Bi-37.00-20SBi-03.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-37.0,-3.5,50.0,25,1600,11414,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-3.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-37,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,43.3203,47.7238,48.6652,50.2688,93.432,158.654,49.7781,40000,42.5486,68.1859,69.4303,69.8237,70.5761,92.4322,105.637,71.3317,40000,0,0.648363,0.683492,0.689852,0.699862,1.0401,0.0139111,0.712794
RTSIsc1.49gRnd0000013874_Ne.4Si50_Cr.0Bi23.00-20SBi08.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,23.0,8.5,50.0,25,1600,13874,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,8.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,23,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,72.4343,74.2199,74.8409,75.9439,110.398,166.313,76.3931,40000,64.2302,92.8393,93.8425,94.1497,94.7256,116.983,108.776,95.885,40000,0,0.783357,0.789407,0.792001,0.796178,1.03611,0.00663489,0.802806
RTSIsc1.49gRnd0000014120_Ne.4Si50_Cr.0Bi-31.00-20SBi10.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-31.0,10.0,50.0,25,1600,14120,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,10,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-31,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,20.6207,33.5807,34.97,37.1803,77.285,159.48,35.887,40000,27.8345,54.8562,56.5453,57.0711,58.0662,82.1631,114.569,57.2819,40000,0,0.404117,0.585607,0.598069,0.616533,1.07798,0.0224267,0.624079
RTSIsc1.49gRnd0000010694_Ne.4Si50_Cr.0Bi43.00-20SBi-07.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,43.0,-7.5,50.0,25,1600,10694,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-7.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,43,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.62337,7.42902,8.54499,10.5305,50.3828,37.8739,7.30478,40000,3.20529,20.7668,23.6377,24.4972,26.0893,54.9385,80.5377,24.0195,40000,0,0.0895957,0.305504,0.331345,0.369788,1.11798,0.026954,0.333984
RTSIsc1.49gRnd0000011979_Ne.4Si50_Cr.0Bi28.00-20SBi-01.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,28.0,-1.0,50.0,25,1600,11979,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-1,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,28,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.810457,5.84302,7.30626,10.2566,53.9264,51.8156,5.12873,40000,0.0011127,6.05873,17.3684,18.9645,21.8517,56.8086,117.846,17.8614,40000,0,0.0829491,0.338351,0.523118,15.7259,3051.03,247.03,0.341586
RTSIsc1.49gRnd0000010763_Ne.4Si50_Cr.0Bi12.00-20SBi-07.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,12.0,-7.0,50.0,25,1600,10763,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-7,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,12,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,12.7342,26.1306,27.7833,30.3994,68.081,152.21,28.2628,40000,18.739,44.9509,47.2892,48.0134,49.3678,75.7778,131.899,48.8159,40000,0,0.336674,0.540184,0.557137,0.582118,1.07457,0.0284604,0.592245
RTSIsc1.49gRnd0000010332_Ne.4Si50_Cr.0Bi-19.00-20SBi-09.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-19.0,-9.0,50.0,25,1600,10332,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-19,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,72.8743,74.4691,75.0544,76.1297,112.206,162.559,74.3157,40000,73.0814,93.8583,94.3949,94.5737,94.9309,117.525,67.6815,94.6355,40000,0,0.779458,0.787323,0.790399,0.79544,1.01712,0.00799418,0.803167
RTSIsc1.49gRnd0000013338_Ne.4Si50_Cr.0Bi-13.00-20SBi06.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-13.0,6.0,50.0,25,1600,13338,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,6,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-13,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,9.83786,19.5291,20.9452,23.3408,73.181,106.092,20.0097,40000,16.3106,38.1719,40.2568,40.9029,42.1301,72.7,101.897,41.3575,40000,0,0.290168,0.474268,0.491946,0.518831,1.07634,0.0271753,0.506555
RTSIsc1.49gRnd0000011720_Ne.4Si50_Cr.0Bi-31.00-20SBi-02.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-31.0,-2.0,50.0,25,1600,11720,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-2,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-31,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,21.4458,31.6871,33.4115,36.2684,76.7582,199.068,32.9517,40000,27.8102,49.9887,52.4294,53.2487,54.8538,84.3935,173.515,51.1092,40000,0,0.467036,0.591796,0.604691,0.623995,1.06226,0.0237177,0.631441
RTSIsc1.49gRnd0000010159_Ne.4Si50_Cr.0Bi08.00-20SBi-10.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,8.0,-10.0,50.0,25,1600,10159,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-10,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,8,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,55.8491,57.7018,58.3645,59.6301,102.972,149.333,57.7317,40000,54.4543,78.7813,79.6102,79.8956,80.4797,107.471,93.676,78.7945,40000,0,0.711116,0.723507,0.727784,0.734969,1.03486,0.0105098,0.744398
RTSIsc1.49gRnd0000012793_Ne.4Si50_Cr.0Bi42.00-20SBi03.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,42.0,3.0,50.0,25,1600,12793,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,3,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,42,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,40.9733,45.645,46.8943,49.0381,96.8735,205.662,48.7943,40000,37.9397,64.1043,66.2411,66.9218,68.2261,104.32,176.261,69.4338,40000,0,0.656977,0.682634,0.689037,0.699396,1.03834,0.0143838,0.711835
RTSIsc1.49gRnd0000014201_Ne.4Si50_Cr.0Bi50.00-20SBi10.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,50.0,10.0,50.0,25,1600,14201,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,10,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,50,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,109.529,109.836,110.048,110.361,129.956,69.0807,111.026,40000,102.709,116.308,116.453,116.502,116.599,130.148,22.5661,116.438,40000,0,0.941919,0.943076,0.944398,0.946096,1.00951,0.00320878,0.958983
RTSIsc1.49gRnd0000011248_Ne.4Si50_Cr.0Bi-03.00-20SBi-04.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-3.0,-4.5,50.0,25,1600,11248,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-4.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-3,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,11.0505,21.7719,23.4485,26.1569,65.9523,134.355,22.306,40000,16.5975,40.1488,42.6613,43.4628,44.9834,69.2895,134.489,41.8156,40000,0,0.271484,0.497146,0.515649,0.54319,1.08588,0.029161,0.539034
RTSIsc1.49gRnd0000012895_Ne.4Si50_Cr.0Bi44.00-20SBi03.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,44.0,3.5,50.0,25,1600,12895,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,3.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,44,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,47.9545,51.0308,51.9582,53.6623,98.4455,179.989,51.8564,40000,47.7955,71.1344,72.4796,72.936,73.8593,106.518,135.531,72.3123,40000,0,0.680165,0.701171,0.706709,0.715735,1.03805,0.0128378,0.725904
RTSIsc1.49gRnd0000012326_Ne.4Si50_Cr.0Bi-25.00-20SBi01.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-25.0,1.0,50.0,25,1600,12326,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,1,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-25,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.616499,5.10435,6.25004,8.16186,41.7367,27.5529,4.79952,40000,0.00114632,2.31198,14.5574,16.6881,19.6989,44.613,109.553,15.3685,40000,0,0.0796131,0.431185,0.819437,13.1155,1898.53,171.345,0.374495
RTSIsc1.49gRnd0000010888_Ne.4Si50_Cr.0Bi37.00-20SBi-06.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,37.0,-6.5,50.0,25,1600,10888,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-6.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,37,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.526157,7.67415,9.0579,11.6202,48.405,52.9826,7.33568,40000,1.28648,20.051,24.5043,25.6849,27.7759,55.4105,111.786,25.4506,40000,0,0.0312536,0.301019,0.328351,0.370843,1.87739,0.0297101,0.322372
RTSIsc1.49gRnd0000012676_Ne.4Si50_Cr.0Bi25.00-20SBi02.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,25.0,2.5,50.0,25,1600,12676,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,2.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,25,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,12.4949,25.4381,27.2078,29.9327,64.897,155.698,27.4671,40000,16.2546,43.9338,46.5236,47.2977,48.7234,77.2279,136.897,48.5668,40000,0,0.333248,0.531965,0.549809,0.575451,1.07006,0.0288533,0.585804
RTSIsc1.49gRnd0000011808_Ne.4Si50_Cr.0Bi-43.00-20SBi-01.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-43.0,-1.5,50.0,25,1600,11808,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-1.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-43,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,21.7273,33.1634,34.6014,36.8058,74.3762,157.409,35.2831,40000,19.744,52.6675,54.7701,55.3671,56.4396,77.9937,119.916,55.4456,40000,0,0.487082,0.595025,0.607864,0.627379,1.04968,0.024105,0.639416
RTSIsc1.49gRnd0000014175_Ne.4Si50_Cr.0Bi24.00-20SBi10.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,24.0,10.0,50.0,25,1600,14175,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,10,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,24,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,87.9127,89.0995,89.5528,90.3362,118.703,140.926,89.9512,40000,76.0049,103.899,104.337,104.477,104.747,125.345,56.5204,104.807,40000,0,0.848929,0.852679,0.854672,0.857702,1.02055,0.0051882,0.864033
RTSIsc1.49gRnd0000013605_Ne.4Si50_Cr.0Bi-46.00-20SBi07.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-46.0,7.5,50.0,25,1600,13605,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,7.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-46,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.698308,5.70534,7.29033,10.0833,45.0542,48.5241,4.88936,40000,0.00022769,2.16082,16.7212,19.0759,22.5756,49.9049,145.765,19.3489,40000,0,0.0889442,0.378207,0.840678,39.2098,6217.64,1536.7,0.352211
RTSIsc1.49gRnd0000010486_Ne.4Si50_Cr.0Bi35.00-20SBi-08.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,35.0,-8.5,50.0,25,1600,10486,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-8.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,35,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,4.6816,18.1736,19.7866,22.1826,56.3104,100.556,21.1099,40000,12.4186,36.0901,39.3823,40.3082,41.9174,67.0715,132.318,42.0726,40000,0,0.188871,0.447144,0.467297,0.497087,1.22439,0.0287286,0.4887
RTSIsc1.49gRnd0000013143_Ne.4Si50_Cr.0Bi-08.00-20SBi05.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-8.0,5.0,50.0,25,1600,13143,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-8,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,7.63131,16.2039,17.484,19.5201,50.5786,75.3437,17.0414,40000,10.6045,34.6176,36.3161,36.8351,37.806,56.1999,72.4696,37.035,40000,0,0.243891,0.436881,0.457891,0.488567,1.11329,0.029034,0.474731
RTSIsc1.49gRnd0000010250_Ne.4Si50_Cr.0Bi-01.00-20SBi-09.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-1.0,-9.5,50.0,25,1600,10250,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-9.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-1,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,58.583,60.7745,61.4483,62.6416,100.925,148.086,62.2835,40000,58.2644,80.265,81.1992,81.5054,82.1065,103.036,98.3539,81.6809,40000,0,0.734514,0.746509,0.750181,0.756051,1.04651,0.00884262,0.763747
RTSIsc1.49gRnd0000012339_Ne.4Si50_Cr.0Bi-12.00-20SBi01.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-12.0,1.0,50.0,25,1600,12339,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,1,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-12,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.314422,2.00671,2.44207,3.2794,28.6558,4.79074,1.89009,40000,0.000161879,0.769189,5.7289,6.90224,8.9274,27.7367,32.0576,5.29462,40000,0,0.0659025,0.559503,1.75844,41.8073,4230.42,1744.76,0.367112
RTSIsc1.49gRnd0000014155_Ne.4Si50_Cr.0Bi04.00-20SBi10.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,4.0,10.0,50.0,25,1600,14155,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,10,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,4,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,68.5305,70.825,71.5744,72.8942,107.314,190.66,72.2115,40000,51.7854,88.9924,90.3924,90.8148,91.6024,117.363,143.679,91.3473,40000,0,0.775609,0.781135,0.783577,0.787485,1.02257,0.00613982,0.797595
RTSIsc1.49gRnd0000014105_Ne.4Si50_Cr.0Bi-46.00-20SBi10.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-46.0,10.0,50.0,25,1600,14105,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,10,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-46,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,4.52833,21.3962,23.3472,26.3088,65.0252,147.06,24.6869,40000,12.4883,38.0905,41.5776,42.6144,44.4865,68.1327,163.068,42.9007,40000,0,0.2041,0.495473,0.515185,0.544811,1.10274,0.0314026,0.554818
RTSIsc1.49gRnd0000011008_Ne.4Si50_Cr.0Bi-43.00-20SBi-05.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-43.0,-5.5,50.0,25,1600,11008,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-5.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-43,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,68.9474,70.2592,70.77,71.7266,114.159,136.315,69.4545,40000,67.4056,88.754,89.4375,89.6696,90.1394,117.594,84.4785,88.6498,40000,0,0.779359,0.784239,0.786538,0.790234,1.02564,0.00582747,0.792385
RTSIsc1.49gRnd0000012320_Ne.4Si50_Cr.0Bi-31.00-20SBi01.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-31.0,1.0,50.0,25,1600,12320,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,1,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-31,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,1.1385,5.95408,7.09562,9.10503,37.2658,32.5539,5.56896,40000,1.44584,15.5584,19.0408,20.1423,22.1508,42.3722,84.9454,18.009,40000,0,0.0870371,0.29941,0.328266,0.372303,1.37413,0.0308508,0.320527
RTSIsc1.49gRnd0000010796_Ne.4Si50_Cr.0Bi45.00-20SBi-07.00-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,45.0,-7.0,50.0,25,1600,10796,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-7,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,45,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,0.468381,4.14701,4.91607,6.23571,34.5547,14.7164,4.08528,40000,0.00166798,3.66882,15.1414,16.6624,18.6652,36.1651,70.7522,17.166,40000,0,0.0678404,0.337041,0.654993,19.4289,3777.69,377.054,0.289295
RTSIsc1.49gRnd0000011230_Ne.4Si50_Cr.0Bi-21.00-20SBi-04.50-5nA400Am0.0Sm0.5mT0.001No0Al0.1Be0eT0eA400eS0eFS0eFa0.par,-21.0,-4.5,50.0,25,1600,11230,500,50,0,0,400,,0,,0,0.015708,20,8,16,1,38,42,-4.5,5,0,0,0.5,400,0,0,4,0,1,0.5,0.5,10,0.001,-21,20,6,0.1,0,0.1,-1,1,26,1600,40000,0,33.1437,37.1422,38.2715,40.2691,91.6317,156.896,39.0872,40000,27.8228,55.6856,57.7069,58.3243,59.4944,95.4154,137.858,60.2516,40000,0,0.610999,0.637275,0.644333,0.65597,1.04656,0.0151321,0.660974
