filename,Bi,SBi,Si,$REPET,StepCounter,ambientTemp,meanTemp,meanSensors,meanOpinion,sdevOpinion,minOpinion,maxOpinion,meanReliability,mnOpinErr!,mnSensErr!,mnOpSensDiff!,mnOpAmbDiff!,providersCount,cntProviders,newProviders,delProviders,self_net,meanDistSelf,meanDistNet,liveCount,link_up,link_dw,sensor_up,sensor_dw,howManyLinks,Ambient_waves_numb,Scrambs_numb,HistTooLow,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,HistTooHig,mnSensAmbDiff!,ratioRTSI2WoC
RTSIsc1.48dRnd0000010126_Ne.4Si50_Cr.0Bi-24.00-5SBi-09.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-24.0,-9.5,50.0,50.5,319.5,0.12833828,-74.901924,-94.26591,-85.33077,428.32697,-109.16482,18.130617,0.33381093,11.03136,18.864187,8.491172,84.97889,41.78008,25.93939,15.840688,15.7765465,23.338345,95.38855,85.70149,159.75,93.54331,66.20669,66.20669,93.54331,632.42,5.4928594,36.81,0.0,20.47878,45.20764,55.973392,62.432766,84.65874,171.92957,54.752655,45.90564,40.4498,50.63103,0.0,94.39425,0.89766777
RTSIsc1.48dRnd0000011614_Ne.4Si50_Cr.0Bi-36.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-36.0,-2.0,50.0,50.5,319.5,0.46368185,-13.571564,-48.911835,-36.563858,388.26843,-86.45065,49.394573,0.29362464,22.758827,34.84255,11.867375,36.625404,38.49728,24.655844,13.841437,13.786203,17.670156,50.61682,38.09638,159.75,103.475624,56.274376,56.274376,103.475624,632.1,5.5701876,37.23,0.0,8.337703,30.45525,46.48208,58.416157,85.242966,184.60237,61.26364,51.592377,45.089985,60.61747,0.0,49.37552,0.7283836
RTSIsc1.48dRnd0000012816_Ne.4Si50_Cr.0Bi-34.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-34.0,4.0,50.0,50.5,319.5,0.17898773,32.786594,-0.7426588,-0.42265832,258.32663,-61.06975,64.10457,0.36602953,32.711266,33.027924,4.7479687,3.9185,45.699577,28.619032,17.080547,17.011204,21.908062,16.573565,10.219491,159.75,89.18411,70.56589,70.56589,89.18411,632.88,5.4852343,37.0,0.0,4.5334687,27.425,56.90947,80.09423,109.19944,184.91847,61.685593,43.712437,31.391203,33.01069,0.0,8.722845,1.2171103
RTSIsc1.48dRnd0000013995_Ne.4Si50_Cr.0Bi45.00-5SBi09.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,45.0,9.5,50.0,50.5,319.5,0.3888347,77.646194,108.57734,104.67854,451.58963,-24.612114,114.80016,0.46281996,26.897655,30.432405,3.6640937,103.80361,46.28433,25.70122,20.583109,20.514093,53.075127,109.13499,104.82947,159.75,54.89939,104.85061,104.85061,54.89939,632.16,5.5525,37.03,0.0,106.70098,102.36892,82.294,67.31399,70.600784,112.85422,29.34375,22.975124,19.049843,18.65839,0.0,108.18851,0.9590178
RTSIsc1.48dRnd0000011197_Ne.4Si50_Cr.0Bi47.00-5SBi-04.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,47.0,-4.5,50.0,50.5,319.5,0.26109818,-35.943924,10.4363985,5.5903916,278.76117,-61.91618,65.369255,0.35355803,41.04261,45.879295,5.8107815,6.133281,44.275204,27.762922,16.512281,16.442766,21.353952,19.045513,11.936435,159.75,91.52731,68.22269,68.22269,91.52731,631.56,5.58475,37.07,0.0,5.230297,28.297953,55.179188,75.975044,104.369606,184.77324,61.645157,44.980625,33.532608,37.576283,0.0,12.164071,0.9264851
RTSIsc1.48dRnd0000010678_Ne.4Si50_Cr.0Bi28.00-5SBi-07.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,28.0,-7.0,50.0,50.5,319.5,0.4430362,-56.13037,-28.588186,-16.786247,318.38177,-72.21664,54.780926,0.30114648,38.84583,27.042234,11.34214,16.933641,39.149796,25.14661,14.003187,13.940281,18.533657,31.268776,19.486156,159.75,101.6553,58.094704,58.094704,101.6553,631.88,5.4775,36.86,0.0,9.185469,31.69364,48.252266,59.863953,85.25134,185.33633,59.828686,49.865265,43.205906,59.39714,0.0,29.03272,0.58200955
RTSIsc1.48dRnd0000011464_Ne.4Si50_Cr.0Bi14.00-5SBi-03.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,14.0,-3.0,50.0,50.5,319.5,0.2350631,-21.81121,-8.136252,-3.803899,267.12985,-63.48095,63.022842,0.36335889,17.523125,13.174281,5.4241095,5.260375,45.290703,28.414188,16.876516,16.806532,22.103437,17.912275,11.151017,159.75,89.50726,70.24274,70.24274,89.50726,632.66,5.525328,37.11,0.0,4.828672,28.347048,56.930172,78.815544,105.89389,186.10728,61.267094,43.756783,32.126125,34.58739,0.0,10.795182,1.7658468
RTSIsc1.48dRnd0000010171_Ne.4Si50_Cr.0Bi21.00-5SBi-09.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,21.0,-9.5,50.0,50.5,319.5,0.28391296,-76.036896,-56.128292,-42.63923,372.2785,-92.46034,37.101425,0.27795157,32.896797,19.407532,13.004156,42.48547,37.126125,24.006798,13.1193285,13.063266,17.314281,57.517303,43.39328,159.75,106.17483,53.575172,53.575172,106.17483,632.04,5.5244374,37.06,0.0,11.692344,31.448843,43.08839,52.774174,78.97375,187.12732,59.435688,51.82231,46.986984,68.6902,0.0,56.412205,0.7473893
RTSIsc1.48dRnd0000012008_Ne.4Si50_Cr.0Bi-42.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-42.0,0.0,50.0,50.5,319.5,0.1247832,-0.08942394,-41.398335,-29.511797,367.40887,-79.85984,54.16482,0.29880345,29.047344,40.810143,11.403531,29.251673,39.03625,24.945234,14.091016,14.030297,18.090187,42.8795,30.937025,159.75,102.32775,57.42225,57.42225,102.32775,631.86,5.579578,37.15,0.0,8.469093,30.553782,47.06256,59.290436,86.536316,185.52553,61.277046,51.145813,43.879906,58.119514,0.0,41.523117,0.6899958
RTSIsc1.48dRnd0000010080_Ne.4Si50_Cr.0Bi30.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,30.0,-10.0,50.0,50.5,319.5,0.24210648,-78.9981,-50.881435,-37.290546,365.94354,-89.38056,40.757675,0.2810811,41.205578,27.616125,13.104969,37.103626,37.45761,24.248281,13.209328,13.153219,17.814844,52.28147,38.062138,159.75,105.388565,54.36144,54.36144,105.388565,631.98,5.510375,37.07,0.0,13.057406,32.95944,44.420063,52.391186,78.38475,186.05,59.022842,50.891186,46.25161,68.55151,0.0,51.123543,0.71590084
RTSIsc1.48dRnd0000011027_Ne.4Si50_Cr.0Bi-23.00-5SBi-05.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-23.0,-5.0,50.0,50.5,319.5,0.35190547,-40.218315,-62.763683,-50.063347,407.27057,-96.59159,39.285675,0.28822145,10.605782,22.046343,12.212703,49.959408,37.932796,24.326344,13.606453,13.54861,17.674625,64.21977,51.096767,159.75,104.30916,55.440845,55.440845,104.30916,632.14,5.5425158,37.02,0.0,9.824735,31.31322,45.485218,56.088123,82.4673,184.94379,60.889595,52.028328,45.632545,63.467155,0.0,63.11559,0.7876753
RTSIsc1.48dRnd0000012063_Ne.4Si50_Cr.0Bi13.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,13.0,0.0,50.0,50.5,319.5,0.15824981,0.6136143,13.445549,7.1486,276.35678,-61.52778,65.3667,0.34977508,6.98175,12.331453,6.683375,7.3924065,44.025345,27.682531,16.342812,16.275,21.16864,20.083849,12.556698,159.75,92.24262,67.50738,67.50738,92.24262,631.38,5.4676404,37.23,0.0,5.5966096,29.36164,55.179703,74.811844,101.05344,184.37358,61.353844,45.77194,34.36531,39.512093,0.0,14.455827,0.79012495
RTSIsc1.48dRnd0000012542_Ne.4Si50_Cr.0Bi-08.00-5SBi02.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-8.0,2.5,50.0,50.5,319.5,0.21177335,20.368948,12.484323,6.543752,269.25934,-59.704475,65.4721,0.35162866,13.448313,7.384375,6.676031,7.2325,44.328876,27.93914,16.389734,16.320234,21.441484,19.902529,12.335323,159.75,91.7411,68.0089,68.0089,91.7411,632.82,5.440453,37.01,0.0,5.9234686,29.84375,55.96489,75.307,102.77934,182.80432,61.22889,45.325813,33.8738,39.76872,0.0,14.315185,2.2008452
RTSIsc1.48dRnd0000013559_Ne.4Si50_Cr.0Bi09.00-5SBi07.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,9.0,7.5,50.0,50.5,319.5,0.30895907,61.48601,70.20745,57.35652,382.41272,-28.234037,102.34875,0.282431,5.5395155,8.221594,12.365672,56.594345,37.654423,24.322296,13.332125,13.275812,17.396126,70.904144,57.46906,159.75,105.39325,54.35675,54.35675,105.39325,632.66,5.4548435,36.99,0.0,11.251109,32.028767,45.023533,55.19539,81.276764,183.38232,59.895172,51.55097,46.142345,66.91363,0.0,69.8985,0.8053921
RTSIsc1.48dRnd0000010798_Ne.4Si50_Cr.0Bi48.00-5SBi-06.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,48.0,-6.5,50.0,50.5,319.5,0.25070015,-53.25051,-6.0011215,-2.0314705,261.24762,-62.73195,61.9915,0.3616601,50.720173,46.747875,5.28925,4.041,45.284924,28.402157,16.882765,16.81228,21.692953,17.219177,10.369289,159.75,90.01792,69.73208,69.73208,90.01792,632.32,5.5051875,36.76,0.0,4.786578,27.738173,56.474483,79.46878,107.14772,184.58601,61.408516,43.92728,31.832516,34.949936,0.0,9.31868,1.2842976
RTSIsc1.48dRnd0000014017_Ne.4Si50_Cr.0Bi-33.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-33.0,10.0,50.0,50.5,319.5,0.42184597,80.28361,48.52896,35.070137,356.73193,-40.07688,88.31531,0.28219408,44.714813,31.252562,12.97625,34.219875,37.72045,24.37786,13.342594,13.285391,17.524734,49.282158,35.375347,159.75,105.35797,54.392033,54.392033,105.35797,633.0,5.547531,36.96,0.0,11.783093,32.362156,44.854687,54.052547,80.17326,184.04462,60.415127,51.93103,46.217377,67.16611,0.0,48.107113,0.6959838
RTSIsc1.48dRnd0000011055_Ne.4Si50_Cr.0Bi05.00-5SBi-05.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,5.0,-5.0,50.0,50.5,319.5,0.083734214,-40.753677,-35.935825,-24.12885,340.05743,-77.48456,52.99326,0.30023775,16.13414,4.3219533,11.330438,23.832907,39.248047,25.138641,14.109406,14.050422,18.630579,37.64056,25.724468,159.75,101.788704,57.961296,57.961296,101.788704,632.04,5.474797,36.9,0.0,9.556203,31.976171,48.0895,58.8965,84.694435,185.63599,60.183826,50.152733,43.47192,59.382717,0.0,36.019558,0.6394353
RTSIsc1.48dRnd0000013157_Ne.4Si50_Cr.0Bi07.00-5SBi05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,7.0,5.5,50.0,50.5,319.5,0.44854727,45.41185,52.29208,40.22888,367.86523,-42.129948,90.57247,0.29545292,5.697016,6.381297,11.578265,39.32214,38.961452,25.064484,13.896969,13.83825,18.18939,52.95603,40.46278,159.75,102.834984,56.915016,56.915016,102.834984,632.66,5.522328,36.78,0.0,10.1900625,32.22733,46.847267,57.418922,83.776924,184.46004,60.74642,50.99497,44.717564,61.280514,0.0,51.843533,0.7481128
RTSIsc1.48dRnd0000013599_Ne.4Si50_Cr.0Bi49.00-5SBi07.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,49.0,7.5,50.0,50.5,319.5,0.4741618,60.70407,102.5273,94.88721,466.98935,-19.053225,114.61643,0.36298326,34.103344,41.32561,7.2251096,93.94953,43.26425,26.317766,16.946484,16.88111,27.857172,103.009254,94.8379,159.75,86.14981,73.60019,73.60019,86.14981,630.72,5.464922,37.03,0.0,28.088017,54.891342,65.24758,68.89222,86.097404,158.66908,49.556736,40.937843,35.938015,42.401764,0.0,102.05314,0.9193407
RTSIsc1.48dRnd0000011044_Ne.4Si50_Cr.0Bi-06.00-5SBi-05.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-6.0,-5.0,50.0,50.5,319.5,0.48834392,-40.812893,-46.760365,-34.116722,361.02145,-84.777794,46.963993,0.28757623,6.761453,5.450734,12.165516,34.19211,38.070797,24.589046,13.48175,13.424359,17.580063,48.456955,35.48713,159.75,104.48002,55.269985,55.269985,104.48002,631.56,5.4476094,36.9,0.0,10.343109,31.742859,45.652454,55.70539,82.33692,184.20447,60.886734,51.686314,45.18533,63.81642,0.0,47.24871,0.70828253
RTSIsc1.48dRnd0000012358_Ne.4Si50_Cr.0Bi08.00-5SBi01.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,8.0,1.5,50.0,50.5,319.5,0.5304829,12.736592,20.56343,11.553562,297.05923,-59.0287,68.61777,0.325943,4.376328,7.3275,8.853375,11.020828,41.681767,26.540062,15.141703,15.077844,20.101782,24.480318,15.177075,159.75,96.765564,62.984436,62.984436,96.765564,630.94,5.4550624,37.0,0.0,7.063281,30.103281,51.76895,67.34976,94.342575,185.1007,60.468845,47.6233,38.46533,48.653984,0.0,20.482178,0.72210497
RTSIsc1.48dRnd0000012067_Ne.4Si50_Cr.0Bi17.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,17.0,0.0,50.0,50.5,319.5,0.26870093,1.1650919,17.931822,9.51838,292.24918,-60.598404,66.9524,0.33457848,8.574718,16.266218,8.125969,9.186469,42.512173,26.789577,15.722593,15.659016,20.02689,22.479399,13.885469,159.75,95.40258,64.34742,64.34742,95.40258,632.46,5.4350624,37.1,0.0,5.912172,28.88111,53.31836,70.742966,97.849594,184.49542,62.206764,47.010952,37.175266,44.86739,0.0,17.805225,1.0692264
RTSIsc1.48dRnd0000010117_Ne.4Si50_Cr.0Bi-33.00-5SBi-09.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-33.0,-9.5,50.0,50.5,319.5,0.5914445,-75.242874,-99.63542,-93.43773,429.43527,-109.678795,20.153122,0.39418244,18.21225,23.893093,5.834469,93.54212,45.325798,27.069921,18.255875,18.186531,33.29478,101.204,94.31751,159.75,77.78881,81.96119,81.96119,77.78881,632.34,5.579547,36.74,0.0,40.524265,68.93375,72.29292,70.00295,84.17769,150.5963,44.738205,36.02108,30.775593,34.27725,0.0,100.22687,0.9319682
RTSIsc1.48dRnd0000013806_Ne.4Si50_Cr.0Bi-44.00-5SBi09.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-44.0,9.0,50.0,50.5,319.5,0.58782387,73.0661,30.176125,17.66334,312.15067,-51.270267,74.59843,0.29599917,54.90289,42.390686,12.033719,16.784641,38.98072,25.157063,13.823656,13.765,18.50214,31.837814,19.425161,159.75,102.51375,57.23625,57.23625,102.51375,631.82,5.485125,36.99,0.0,10.607312,32.30456,48.007343,59.494064,84.505295,182.43924,59.51089,49.41336,43.090282,62.447655,0.0,29.5883,0.5358352
RTSIsc1.48dRnd0000012197_Ne.4Si50_Cr.0Bi47.00-5SBi00.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,47.0,0.5,50.0,50.5,319.5,0.3233458,5.290932,51.46114,39.460796,385.044,-45.701298,89.331406,0.29858503,33.778,45.669983,11.527312,38.716564,39.36545,25.245907,14.119547,14.057766,18.20064,52.255703,40.024746,159.75,102.292465,57.45753,57.45753,102.292465,631.8,5.542,36.95,0.0,9.695875,31.831125,47.550907,58.963593,86.15659,182.21861,60.558594,51.345608,44.162094,59.317,0.0,51.137794,0.747192
RTSIsc1.48dRnd0000013586_Ne.4Si50_Cr.0Bi36.00-5SBi07.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,36.0,7.5,50.0,50.5,319.5,0.48222283,61.552288,94.395676,83.8566,453.22314,-17.707094,113.60003,0.3052807,22.328766,32.343063,10.062265,82.8863,39.76119,25.212484,14.548703,14.487672,19.046984,94.89492,83.854836,159.75,100.73117,59.01883,59.01883,100.73117,632.12,5.43775,36.93,0.0,11.878781,34.991955,49.276546,59.54405,86.08041,178.29128,59.105064,49.97892,44.38633,58.586674,0.0,93.91345,0.8813707
RTSIsc1.48dRnd0000013676_Ne.4Si50_Cr.0Bi26.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,26.0,8.0,50.0,50.5,319.5,0.053421192,64.98142,88.72084,77.932755,449.42148,-21.188826,111.9754,0.30585107,13.367375,23.238047,10.301266,77.40158,40.150173,25.705656,14.444515,14.382859,19.482548,89.66121,78.406944,159.75,100.35536,59.39464,59.39464,100.35536,632.22,5.5197344,37.19,0.0,12.376562,35.79906,49.313187,58.396484,83.34336,181.00659,58.76678,50.106705,44.443016,58.66825,0.0,88.66742,0.8704662
RTSIsc1.48dRnd0000011949_Ne.4Si50_Cr.0Bi-01.00-5SBi-00.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-1.0,-0.5,50.0,50.5,319.5,0.39456096,-3.1407712,-4.280976,-1.8231807,261.923,-62.409348,63.436234,0.36282402,4.8187656,1.1323438,5.148672,4.490609,45.788967,28.702406,17.086563,17.014969,21.758984,17.23578,10.595608,159.75,89.76658,69.98342,69.98342,89.76658,632.88,5.459828,37.18,0.0,4.758297,28.107452,56.238827,78.875015,107.46625,184.76517,61.71105,44.17561,32.069733,34.712593,0.0,9.739507,1.4881988
RTSIsc1.48dRnd0000011870_Ne.4Si50_Cr.0Bi20.00-5SBi-01.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,20.0,-1.0,50.0,50.5,319.5,0.059307974,-8.599972,11.095204,5.4689975,270.7218,-61.710682,64.45724,0.35782775,13.701297,19.19525,5.8398905,5.8005466,44.932095,28.154,16.778093,16.708187,21.481718,18.351507,11.459095,159.75,90.75665,68.99335,68.99335,90.75665,632.62,5.464906,36.99,0.0,5.148625,28.558735,55.846127,76.71735,105.375435,184.73566,62.02083,44.891342,33.226547,36.099358,0.0,11.933056,1.0636342
RTSIsc1.48dRnd0000013998_Ne.4Si50_Cr.0Bi48.00-5SBi09.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,48.0,9.5,50.0,50.5,319.5,0.27947205,78.41931,109.77358,106.597374,439.30573,-25.981064,114.80734,0.48316753,28.022017,30.85225,2.9821875,105.832825,45.59528,24.591797,21.003485,20.937843,60.825672,110.4248,106.8682,159.75,47.10925,112.64075,112.64075,47.10925,632.4,5.4876876,37.14,0.0,135.79793,111.41225,84.41612,64.409,64.66281,99.87227,23.861656,18.23647,14.981281,14.750218,0.0,109.49411,0.96637136
RTSIsc1.48dRnd0000012699_Ne.4Si50_Cr.0Bi49.00-5SBi03.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,49.0,3.0,50.0,50.5,319.5,0.2565611,25.447117,73.458,61.53236,419.27478,-31.844263,104.273834,0.29471412,35.77647,47.510952,11.441625,60.813156,38.22622,24.384579,13.84164,13.783906,18.085516,74.21239,61.871597,159.75,103.01136,56.73864,56.73864,103.01136,632.08,5.480031,36.93,0.0,9.760703,31.531797,46.150623,57.295326,84.583,185.68617,60.586296,51.17814,44.46606,60.841873,0.0,73.20144,0.8272426
RTSIsc1.48dRnd0000013768_Ne.4Si50_Cr.0Bi18.00-5SBi08.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,18.0,8.5,50.0,50.5,319.5,0.39001775,68.53122,85.22539,73.38413,413.58194,-19.632729,110.785835,0.2903655,6.689703,16.195578,11.356984,72.50256,38.237595,24.70503,13.532562,13.4743595,18.38461,85.79444,73.32502,159.75,103.544205,56.205795,56.205795,103.544205,631.46,5.485031,36.93,0.0,12.352797,33.644264,46.551563,55.13425,80.23722,184.03453,58.49514,50.79809,45.322952,64.88919,0.0,84.83537,0.8523087
RTSIsc1.48dRnd0000012553_Ne.4Si50_Cr.0Bi03.00-5SBi02.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,3.0,2.5,50.0,50.5,319.5,0.19812615,20.408228,23.342724,13.989544,302.15463,-57.73476,70.67378,0.3249258,6.5178905,2.52125,9.03264,13.550672,41.92008,26.630344,15.289735,15.228328,19.82211,26.563917,16.996807,159.75,97.084435,62.66556,62.66556,97.084435,632.22,5.474781,37.27,0.0,6.9218125,30.181376,51.4525,66.96722,92.85144,185.20984,61.548954,48.849705,39.361687,48.87547,0.0,23.301292,0.63325125
RTSIsc1.48dRnd0000013217_Ne.4Si50_Cr.0Bi-33.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-33.0,6.0,50.0,50.5,319.5,0.372614,48.677486,16.076033,8.068,273.57983,-57.748074,66.649536,0.33750948,40.109158,32.102375,7.864547,7.8327656,42.843655,27.086094,15.757563,15.690844,20.657938,21.234604,12.612241,159.75,94.51775,65.23225,65.23225,94.51775,632.14,5.5173125,37.22,0.0,6.075281,29.155796,53.002533,71.386406,98.27225,186.63756,60.966297,45.983265,35.97156,44.68905,0.0,16.146353,0.75241315
RTSIsc1.48dRnd0000012299_Ne.4Si50_Cr.0Bi49.00-5SBi01.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,49.0,1.0,50.0,50.5,319.5,0.4370616,9.489942,57.574673,45.635647,398.41437,-42.865685,93.860504,0.30012643,35.757313,47.58508,11.452812,44.743515,39.61797,25.448969,14.169,14.109563,18.230844,58.221508,45.95155,159.75,102.06438,57.685623,57.685623,102.06438,632.4,5.509922,37.17,0.0,8.892703,31.657671,47.56042,59.61839,86.69917,183.70659,61.21444,51.037655,43.924187,58.088764,0.0,57.13761,0.77426827
RTSIsc1.48dRnd0000013600_Ne.4Si50_Cr.0Bi-50.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-50.0,8.0,50.0,50.5,319.5,0.5283238,65.396996,16.542356,7.770193,271.85406,-55.92699,66.99083,0.32792187,57.12758,48.35453,8.703516,7.4801564,41.63039,26.41761,15.212781,15.148328,19.641329,21.708529,12.269979,159.75,96.69646,63.053547,63.053547,96.69646,631.76,5.4800467,37.01,0.0,6.1596093,28.384422,51.98395,69.70828,97.101814,186.10512,60.546204,46.53928,37.061455,48.16986,0.0,16.583189,0.6989588
RTSIsc1.48dRnd0000012112_Ne.4Si50_Cr.0Bi-38.00-5SBi00.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-38.0,0.5,50.0,50.5,319.5,0.11034762,4.1141987,-33.352425,-21.965666,362.81863,-75.37479,58.674423,0.30828157,25.71461,36.96814,10.913641,21.745531,40.5285,25.978546,14.549953,14.489672,18.820547,35.379303,24.353659,159.75,100.38781,59.362186,59.362186,100.38781,632.3,5.587453,37.09,0.0,9.0295,32.411827,49.64525,61.67597,88.11514,182.42624,60.26225,50.21031,42.99795,55.525562,0.0,33.462772,0.6208531
RTSIsc1.48dRnd0000010611_Ne.4Si50_Cr.0Bi-39.00-5SBi-07.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-39.0,-7.0,50.0,50.5,319.5,0.46915013,-55.452847,-90.32887,-80.695274,435.5258,-108.52234,23.368036,0.32061502,25.202126,34.376984,9.176031,80.69549,40.651627,25.57014,15.081485,15.016391,21.523203,91.85123,81.6278,159.75,96.73347,63.016533,63.016533,96.73347,631.7,5.505125,36.95,0.0,15.49311,40.530704,52.835796,61.141533,82.39058,178.6529,56.82061,47.79975,41.842922,54.19211,0.0,90.79803,0.8861737
RTSIsc1.48dRnd0000012745_Ne.4Si50_Cr.0Bi-05.00-5SBi03.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-5.0,3.5,50.0,50.5,319.5,0.19756703,30.04992,25.149998,14.969308,301.76578,-56.580795,70.672615,0.31696454,14.59175,4.405031,9.734078,14.477563,41.06411,26.219906,14.844203,14.779718,19.152328,27.665308,17.527086,159.75,98.72744,61.022564,61.022564,98.72744,632.24,5.550078,37.07,0.0,7.778516,31.592907,51.16339,65.04583,91.162094,182.37001,60.921436,48.585327,40.781326,52.839157,0.0,24.988028,0.55606985
RTSIsc1.48dRnd0000010892_Ne.4Si50_Cr.0Bi42.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,42.0,-6.0,50.0,50.5,319.5,0.44438973,-47.10436,-5.78457,-2.1468263,271.80914,-63.80933,62.58821,0.35804006,44.45619,40.820908,5.7797813,5.0394063,44.926846,28.18911,16.737734,16.66864,21.868813,18.297096,11.180127,159.75,90.48136,69.26864,69.26864,90.48136,632.78,5.5096407,36.87,0.0,5.512672,29.14247,56.707733,77.49814,105.27372,183.33376,61.055687,44.394985,32.884514,36.97633,0.0,10.841408,1.169805
RTSIsc1.48dRnd0000011245_Ne.4Si50_Cr.0Bi-05.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-5.0,-4.0,50.0,50.5,319.5,0.26755792,-32.982964,-37.95055,-26.208506,342.27783,-78.85098,53.389286,0.2987367,6.6773596,4.4796405,11.258125,26.042969,39.303562,25.26211,14.041453,13.979406,18.367079,39.641205,27.683735,159.75,102.1738,57.576202,57.576202,102.1738,632.12,5.457078,37.09,0.0,9.346719,32.659157,48.32147,59.31797,86.71334,181.6962,60.114967,50.500717,43.776577,59.672874,0.0,38.218105,0.66465
RTSIsc1.48dRnd0000011916_Ne.4Si50_Cr.0Bi-34.00-5SBi-00.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-34.0,-0.5,50.0,50.5,319.5,0.089965664,-3.682943,-37.178654,-25.802008,365.6361,-77.73307,55.59017,0.30582672,21.813063,32.99614,10.896469,25.544657,39.938858,25.61336,14.3255,14.261437,18.644234,38.966633,27.687283,159.75,100.82741,58.922592,58.922592,100.82741,632.02,5.422625,36.91,0.0,9.475687,32.281796,48.983875,60.798702,87.20891,182.27534,61.02042,50.273094,42.903,56.79917,0.0,37.26862,0.6603021
